step,action,reward,done,state_mean,next_state_mean
55,2,0.0,0,0.40692681074142456,0.40699511766433716
56,0,0.0,0,0.40699511766433716,0.4070945382118225
57,4,0.0,0,0.4070945382118225,0.40719226002693176
58,4,0.0,0,0.40719226002693176,0.4072890877723694
59,5,0.0,0,0.4072890877723694,0.40730345249176025
60,5,0.0,0,0.40730345249176025,0.40730273723602295
61,1,0.0,0,0.40730273723602295,0.407304584980011
62,1,0.0,0,0.407304584980011,0.4073054790496826
63,1,0.0,0,0.4073054790496826,0.40730488300323486
64,1,0.0,0,0.40730488300323486,0.407304584980011
65,1,0.0,0,0.407304584980011,0.4073033630847931
66,2,0.0,0,0.4073033630847931,0.4073030352592468
67,0,0.0,0,0.4073030352592468,0.40730366110801697
68,2,0.0,0,0.40730366110801697,0.407304584980011
69,5,0.0,0,0.407304584980011,0.40730518102645874
70,2,0.0,0,0.40730518102645874,0.40730518102645874
71,2,0.0,0,0.40730518102645874,0.40730518102645874
72,4,0.0,0,0.40730518102645874,0.40730395913124084
73,4,0.0,0,0.40730395913124084,0.4073033630847931
74,4,0.0,0,0.4073033630847931,0.4073054790496826
75,3,0.0,0,0.4073054790496826,0.40730488300323486
76,4,0.0,0,0.40730488300323486,0.40730488300323486
77,1,0.0,0,0.40730488300323486,0.4072870910167694
78,0,0.0,0,0.4072870910167694,0.4072524607181549
79,2,0.0,0,0.4072524607181549,0.4071776866912842
80,0,0.0,0,0.4071776866912842,0.4070582091808319
81,3,0.0,0,0.4070582091808319,0.4069935977458954
82,3,0.0,0,0.4069935977458954,0.40699177980422974
83,3,0.0,0,0.40699177980422974,0.4070674479007721
84,2,0.0,0,0.4070674479007721,0.40718570351600647
85,3,0.0,0,0.40718570351600647,0.40726932883262634
86,5,0.0,0,0.40726932883262634,0.4073042571544647
87,5,0.0,0,0.4073042571544647,0.407304584980011
88,0,0.0,0,0.407304584980011,0.40730732679367065
89,1,0.0,0,0.40730732679367065,0.40730610489845276
90,1,0.0,0,0.40730610489845276,0.40730762481689453
91,4,-1.0,0,0.40730762481689453,0.4073088467121124
92,3,0.0,0,0.4073088467121124,0.40726688504219055
93,3,0.0,0,0.40726688504219055,0.40722644329071045
94,3,0.0,0,0.40722644329071045,0.40718570351600647
95,2,0.0,0,0.40718570351600647,0.4071434438228607
96,0,0.0,0,0.4071434438228607,0.4071434438228607
97,2,0.0,0,0.4071434438228607,0.4071354269981384
98,4,0.0,0,0.4071354269981384,0.40707477927207947
99,1,0.0,0,0.40707477927207947,0.4069491922855377
100,5,0.0,0,0.4069491922855377,0.4068162143230438
101,1,0.0,0,0.4068162143230438,0.40669119358062744
102,4,0.0,0,0.40669119358062744,0.40661707520484924
103,5,0.0,0,0.40661707520484924,0.4066096842288971
104,4,0.0,0,0.4066096842288971,0.4066096842288971
105,3,0.0,0,0.4066096842288971,0.40660908818244934
106,4,0.0,0,0.40660908818244934,0.40661031007766724
107,0,0.0,0,0.40661031007766724,0.4067849814891815
108,4,0.0,0,0.4067849814891815,0.4069589674472809
109,3,0.0,0,0.4069589674472809,0.40713298320770264
110,1,0.0,0,0.40713298320770264,0.40730732679367065
111,0,0.0,0,0.40730732679367065,0.40730488300323486
112,1,0.0,0,0.40730488300323486,0.4073042571544647
113,2,0.0,0,0.4073042571544647,0.40730366110801697
114,5,0.0,0,0.40730366110801697,0.4073024392127991
115,4,0.0,0,0.4073024392127991,0.4073030352592468
116,0,0.0,0,0.4073030352592468,0.40730366110801697
117,0,0.0,0,0.40730366110801697,0.4073054790496826
118,2,0.0,0,0.4073054790496826,0.40730518102645874
119,4,0.0,0,0.40730518102645874,0.4072570502758026
120,5,0.0,0,0.4072570502758026,0.4071890711784363
121,0,0.0,0,0.4071890711784363,0.40713822841644287
122,1,0.0,0,0.40713822841644287,0.4071032702922821
123,0,0.0,0,0.4071032702922821,0.40711063146591187
124,3,0.0,0,0.40711063146591187,0.40713635087013245
125,5,0.0,0,0.40713635087013245,0.40711185336112976
126,3,-1.0,0,0.40711185336112976,0.40705791115760803
127,5,0.0,0,0.40705791115760803,0.40703433752059937
128,0,0.0,0,0.40703433752059937,0.40703555941581726
129,3,0.0,0,0.40703555941581726,0.40706866979599
130,1,0.0,0,0.40706866979599,0.40711766481399536
131,3,0.0,0,0.40711766481399536,0.4071415662765503
132,2,0.0,0,0.4071415662765503,0.4071403443813324
133,4,0.0,0,0.4071403443813324,0.4071403443813324
134,3,0.0,0,0.4071403443813324,0.40713974833488464
135,1,0.0,0,0.40713974833488464,0.40714097023010254
136,5,0.0,0,0.40714097023010254,0.4071415662765503
137,4,0.0,0,0.4071415662765503,0.40714097023010254
138,4,0.0,0,0.40714097023010254,0.40714097023010254
139,0,0.0,0,0.40714097023010254,0.40714097023010254
140,4,0.0,0,0.40714097023010254,0.4071427881717682
141,0,0.0,0,0.4071427881717682,0.4071440100669861
142,4,0.0,0,0.4071440100669861,0.40718570351600647
143,4,0.0,0,0.40718570351600647,0.40722551941871643
144,2,0.0,0,0.40722551941871643,0.40726444125175476
145,1,0.0,0,0.40726444125175476,0.4072396457195282
146,3,0.0,0,0.4072396457195282,0.4072034955024719
147,4,0.0,0,0.4072034955024719,0.4072040915489197
148,1,0.0,0,0.4072040915489197,0.4071866273880005
149,4,0.0,0,0.4071866273880005,0.4072025716304779
150,2,0.0,0,0.4072025716304779,0.40715351700782776
151,4,0.0,0,0.40715351700782776,0.4070708155632019
152,2,0.0,0,0.4070708155632019,0.40700584650039673
153,5,0.0,0,0.40700584650039673,0.40697184205055237
154,4,0.0,0,0.40697184205055237,0.4069739878177643
155,3,0.0,0,0.4069739878177643,0.40697216987609863
156,2,0.0,0,0.40697216987609863,0.4069887101650238
157,0,0.0,0,0.4069887101650238,0.4069880545139313
158,1,0.0,0,0.4069880545139313,0.4069794714450836
159,1,0.0,0,0.4069794714450836,0.4069390594959259
160,4,0.0,0,0.4069390594959259,0.4068477749824524
161,1,-1.0,0,0.4068477749824524,0.4067589044570923
162,1,0.0,0,0.4067589044570923,0.4066844582557678
163,0,0.0,0,0.4066844582557678,0.4066844582557678
164,1,0.0,0,0.4066844582557678,0.40671879053115845
165,3,0.0,0,0.40671879053115845,0.4067678153514862
166,0,0.0,0,0.4067678153514862,0.40680885314941406
167,5,0.0,0,0.40680885314941406,0.4068578779697418
168,1,0.0,0,0.4068578779697418,0.4069405794143677
169,0,0.0,0,0.4069405794143677,0.40702393651008606
170,5,0.0,0,0.40702393651008606,0.40710726380348206
171,2,0.0,0,0.40710726380348206,0.4071415662765503
172,1,0.0,0,0.4071415662765503,0.40714097023010254
173,5,0.0,0,0.40714097023010254,0.4071415960788727
174,4,0.0,0,0.4071415960788727,0.40714097023010254
175,2,0.0,0,0.40714097023010254,0.4071422219276428
176,3,0.0,0,0.4071422219276428,0.4071422219276428
177,4,0.0,0,0.4071422219276428,0.4071826636791229
178,1,0.0,0,0.4071826636791229,0.4071899652481079
179,3,0.0,0,0.4071899652481079,0.4072291851043701
180,1,0.0,0,0.4072291851043701,0.407271146774292
181,5,0.0,0,0.407271146774292,0.4072699248790741
182,2,0.0,0,0.4072699248790741,0.4073042571544647
183,3,0.0,0,0.4073042571544647,0.4073042571544647
184,3,0.0,0,0.4073042571544647,0.40730488300323486
185,2,0.0,0,0.40730488300323486,0.40730488300323486
186,5,0.0,0,0.40730488300323486,0.4073054790496826
187,2,0.0,0,0.4073054790496826,0.4073067009449005
188,4,0.0,0,0.4073067009449005,0.40730518102645874
189,5,0.0,0,0.40730518102645874,0.40730732679367065
190,3,0.0,0,0.40730732679367065,0.40730610489845276
191,1,0.0,0,0.40730610489845276,0.4073067009449005
192,1,0.0,0,0.4073067009449005,0.4073054790496826
193,3,0.0,0,0.4073054790496826,0.40729689598083496
194,1,0.0,0,0.40729689598083496,0.40725648403167725
195,0,0.0,0,0.40725648403167725,0.40718114376068115
196,1,-1.0,0,0.40718114376068115,0.4070928692817688
197,4,0.0,0,0.4070928692817688,0.4070361852645874
198,3,0.0,0,0.4070361852645874,0.4070361852645874
199,0,0.0,0,0.4070361852645874,0.40706929564476013
200,0,0.0,0,0.40706929564476013,0.4071182608604431
201,4,0.0,0,0.4071182608604431,0.40714219212532043
202,3,0.0,0,0.40714219212532043,0.4071415662765503
203,2,0.0,0,0.4071415662765503,0.40714097023010254
204,0,0.0,0,0.40714097023010254,0.40714097023010254
205,3,0.0,0,0.40714097023010254,0.4071403443813324
206,0,0.0,0,0.4071403443813324,0.40714097023010254
207,1,0.0,0,0.40714097023010254,0.4071415662765503
208,5,0.0,0,0.4071415662765503,0.4071410000324249
209,0,0.0,0,0.4071410000324249,0.4071415960788727
210,4,0.0,0,0.4071415960788727,0.4071422219276428
211,2,0.0,0,0.4071422219276428,0.4071428179740906
212,0,0.0,0,0.4071428179740906,0.4071844816207886
213,4,0.0,0,0.4071844816207886,0.4072249233722687
214,3,0.0,0,0.4072249233722687,0.4072641432285309
215,5,0.0,0,0.4072641432285309,0.4073054790496826
216,4,0.0,0,0.4073054790496826,0.40730366110801697
217,0,0.0,0,0.40730366110801697,0.4073042571544647
218,0,0.0,0,0.4073042571544647,0.4073042571544647
219,2,0.0,0,0.4073042571544647,0.4073042571544647
220,5,0.0,0,0.4073042571544647,0.40730488300323486
221,5,0.0,0,0.40730488300323486,0.40730488300323486
222,0,0.0,0,0.40730488300323486,0.40730610489845276
223,2,0.0,0,0.40730610489845276,0.40730518102645874
224,0,0.0,0,0.40730518102645874,0.40730732679367065
225,4,0.0,0,0.40730732679367065,0.4073054790496826
226,2,0.0,0,0.4073054790496826,0.4073054790496826
227,5,0.0,0,0.4073054790496826,0.4073054790496826
228,3,0.0,0,0.4073054790496826,0.4072975218296051
229,4,0.0,0,0.4072975218296051,0.40725767612457275
230,0,0.0,0,0.40725767612457275,0.4071829617023468
231,5,-1.0,0,0.4071829617023468,0.4070928692817688
232,5,0.0,0,0.4070928692817688,0.40701717138290405
233,0,0.0,0,0.40701717138290405,0.4070165753364563
234,3,0.0,0,0.4070165753364563,0.4070502817630768
235,5,0.0,0,0.4070502817630768,0.4070999026298523
236,5,0.0,0,0.4070999026298523,0.4070919454097748
237,1,0.0,0,0.4070919454097748,0.40700921416282654
238,5,0.0,0,0.40700921416282654,0.4069105386734009
239,0,0.0,0,0.4069105386734009,0.40681251883506775
240,0,0.0,0,0.40681251883506775,0.40676411986351013
241,2,0.0,0,0.40676411986351013,0.4068315029144287
242,1,0.0,0,0.4068315029144287,0.4069289267063141
243,4,0.0,0,0.4069289267063141,0.4070269763469696
244,1,0.0,0,0.4070269763469696,0.407124400138855
245,4,0.0,0,0.407124400138855,0.4071415662765503
246,2,0.0,0,0.4071415662765503,0.4071415662765503
247,2,0.0,0,0.4071415662765503,0.40718382596969604
248,0,0.0,0,0.40718382596969604,0.4072249233722687
249,4,0.0,0,0.4072249233722687,0.4072641432285309
250,1,0.0,0,0.4072641432285309,0.40730732679367065
251,0,0.0,0,0.40730732679367065,0.4073042571544647
252,3,0.0,0,0.4073042571544647,0.4073042571544647
253,1,0.0,0,0.4073042571544647,0.40730366110801697
254,4,0.0,0,0.40730366110801697,0.4073024392127991
255,5,0.0,0,0.4073024392127991,0.4073024392127991
256,4,0.0,0,0.4073024392127991,0.4073042571544647
257,5,0.0,0,0.4073042571544647,0.40730488300323486
258,5,0.0,0,0.40730488300323486,0.40730395913124084
259,2,0.0,0,0.40730395913124084,0.40730610489845276
260,0,0.0,0,0.40730610489845276,0.40730366110801697
261,4,0.0,0,0.40730366110801697,0.40730366110801697
262,1,0.0,0,0.40730366110801697,0.40730300545692444
263,2,0.0,0,0.40730300545692444,0.4072607755661011
264,5,0.0,0,0.4072607755661011,0.40717005729675293
265,0,0.0,0,0.40717005729675293,0.40709593892097473
266,5,-1.0,0,0.40709593892097473,0.40700772404670715
267,5,0.0,0,0.40700772404670715,0.4069840908050537
268,0,0.0,0,0.4069840908050537,0.40703433752059937
269,0,0.0,0,0.40703433752059937,0.4070674180984497
270,1,0.0,0,0.4070674180984497,0.4071170389652252
271,0,0.0,0,0.4071170389652252,0.40714219212532043
272,2,0.0,0,0.40714219212532043,0.4071415960788727
273,4,0.0,0,0.4071415960788727,0.4071415960788727
274,4,0.0,0,0.4071415960788727,0.4071412682533264
275,4,0.0,0,0.4071412682533264,0.40707385540008545
276,1,0.0,0,0.40707385540008545,0.40699177980422974
277,2,0.0,0,0.40699177980422974,0.40690842270851135
278,4,0.0,0,0.40690842270851135,0.4068247675895691
279,3,0.0,0,0.4068247675895691,0.40680888295173645
280,3,0.0,0,0.40680888295173645,0.4068928062915802
281,5,0.0,0,0.4068928062915802,0.40697672963142395
282,2,0.0,0,0.40697672963142395,0.4071017801761627
283,4,0.0,0,0.4071017801761627,0.40722551941871643
284,5,0.0,0,0.40722551941871643,0.40723103284835815
285,3,0.0,0,0.40723103284835815,0.40727299451828003
286,1,0.0,0,0.40727299451828003,0.407271146774292
287,2,0.0,0,0.407271146774292,0.40727177262306213
288,3,0.0,0,0.40727177262306213,0.40730488300323486
289,5,0.0,0,0.40730488300323486,0.40730488300323486
290,5,0.0,0,0.40730488300323486,0.4073042571544647
291,3,0.0,0,0.4073042571544647,0.4073042571544647
292,3,0.0,0,0.4073042571544647,0.40730610489845276
293,1,0.0,0,0.40730610489845276,0.407304584980011
294,0,0.0,0,0.407304584980011,0.4073067009449005
295,2,0.0,0,0.4073067009449005,0.40730488300323486
296,2,0.0,0,0.40730488300323486,0.4073054790496826
297,3,0.0,0,0.4073054790496826,0.40730422735214233
298,1,0.0,0,0.40730422735214233,0.4072956442832947
299,3,0.0,0,0.4072956442832947,0.4072558283805847
300,3,0.0,0,0.4072558283805847,0.4071804881095886
301,5,-1.0,0,0.4071804881095886,0.40705975890159607
302,1,0.0,0,0.40705975890159607,0.4069031774997711
303,4,0.0,0,0.4069031774997711,0.40688666701316833
304,1,0.0,0,0.40688666701316833,0.4069209694862366
305,3,0.0,0,0.4069209694862366,0.40700310468673706
306,2,0.0,0,0.40700310468673706,0.4071274995803833
307,1,0.0,0,0.4071274995803833,0.40714341402053833
308,1,0.0,0,0.40714341402053833,0.4071427881717682
309,4,0.0,0,0.4071427881717682,0.4071427881717682
310,1,0.0,0,0.4071427881717682,0.4071434438228607
311,3,0.0,0,0.4071434438228607,0.40714341402053833
312,2,0.0,0,0.40714341402053833,0.4071427881717682
313,0,0.0,0,0.4071427881717682,0.4071415662765503
314,3,0.0,0,0.4071415662765503,0.40713968873023987
315,4,0.0,0,0.40713968873023987,0.4071403443813324
316,3,0.0,0,0.4071403443813324,0.4071403443813324
317,1,0.0,0,0.4071403443813324,0.4071832299232483
318,2,0.0,0,0.4071832299232483,0.4072248935699463
319,4,0.0,0,0.4072248935699463,0.40726473927497864
320,3,0.0,0,0.40726473927497864,0.4073067009449005
321,4,0.0,0,0.4073067009449005,0.40730488300323486
322,0,0.0,0,0.40730488300323486,0.4073054790496826
323,5,0.0,0,0.4073054790496826,0.4073054790496826
324,5,0.0,0,0.4073054790496826,0.4073054790496826
325,3,0.0,0,0.4073054790496826,0.4072723686695099
326,1,0.0,0,0.4072723686695099,0.40718966722488403
327,4,0.0,0,0.40718966722488403,0.4071749448776245
328,4,0.0,0,0.4071749448776245,0.40717464685440063
329,0,0.0,0,0.40717464685440063,0.4072086811065674
330,3,0.0,0,0.4072086811065674,0.40728893876075745
331,5,0.0,0,0.40728893876075745,0.407304584980011
332,2,0.0,0,0.407304584980011,0.4072892367839813
333,3,0.0,0,0.4072892367839813,0.4072892367839813
334,3,0.0,0,0.4072892367839813,0.4072916805744171
335,1,0.0,0,0.4072916805744171,0.40722551941871643
336,5,0.0,0,0.40722551941871643,0.40714219212532043
337,1,0.0,0,0.40714219212532043,0.4070432186126709
338,3,0.0,0,0.4070432186126709,0.4069439172744751
339,5,0.0,0,0.4069439172744751,0.4069111943244934
340,0,0.0,0,0.4069111943244934,0.4069099426269531
341,0,0.0,0,0.4069099426269531,0.4069099724292755
342,4,0.0,0,0.4069099724292755,0.40699300169944763
343,4,0.0,0,0.40699300169944763,0.40709346532821655
344,1,0.0,0,0.40709346532821655,0.4071924090385437
345,4,0.0,0,0.4071924090385437,0.407291054725647
346,2,0.0,0,0.407291054725647,0.40730610489845276
347,2,0.0,0,0.40730610489845276,0.4073042571544647
348,1,0.0,0,0.4073042571544647,0.40730395913124084
349,0,1.0,0,0.40730395913124084,0.40726229548454285
350,4,0.0,0,0.40726229548454285,0.40722188353538513
351,5,0.0,0,0.40722188353538513,0.4071807861328125
352,2,0.0,0,0.4071807861328125,0.4070986807346344
353,3,0.0,0,0.4070986807346344,0.40699055790901184
354,0,0.0,0,0.40699055790901184,0.4068569540977478
355,1,0.0,0,0.4068569540977478,0.4067251980304718
356,0,0.0,0,0.4067251980304718,0.4066351652145386
357,0,0.0,0,0.4066351652145386,0.40661153197288513
358,2,0.0,0,0.40661153197288513,0.4066121578216553
359,1,0.0,0,0.4066121578216553,0.4066109359264374
360,4,0.0,0,0.4066109359264374,0.4066103398799896
361,5,0.0,0,0.4066103398799896,0.4066096842288971
362,2,0.0,0,0.4066096842288971,0.40660908818244934
363,1,0.0,0,0.40660908818244934,0.40659254789352417
364,5,0.0,0,0.40659254789352417,0.4065919518470764
365,3,0.0,0,0.4065919518470764,0.40676623582839966
366,1,0.0,0,0.40676623582839966,0.40694060921669006
367,0,0.0,0,0.40694060921669006,0.40713146328926086
368,5,0.0,0,0.40713146328926086,0.40730610489845276
369,2,0.0,0,0.40730610489845276,0.4073042571544647
370,3,0.0,0,0.4073042571544647,0.40730518102645874
371,3,0.0,0,0.40730518102645874,0.40730518102645874
372,3,0.0,0,0.40730518102645874,0.40730518102645874
373,2,0.0,0,0.40730518102645874,0.40730518102645874
374,5,0.0,0,0.40730518102645874,0.40730488300323486
375,2,0.0,0,0.40730488300323486,0.40730488300323486
376,1,0.0,0,0.40730488300323486,0.40730395913124084
377,0,0.0,0,0.40730395913124084,0.40730610489845276
378,1,0.0,0,0.40730610489845276,0.40730488300323486
379,2,0.0,0,0.40730488300323486,0.4073058068752289
380,3,0.0,0,0.4073058068752289,0.4073062539100647
381,4,0.0,0,0.4073062539100647,0.4073041081428528
382,3,0.0,0,0.4073041081428528,0.4072844982147217
383,3,0.0,0,0.4072844982147217,0.4072844982147217
384,2,0.0,0,0.4072844982147217,0.40728434920310974
385,0,0.0,0,0.40728434920310974,0.4072849750518799
386,0,0.0,0,0.4072849750518799,0.4073058068752289
387,2,0.0,0,0.4073058068752289,0.4073054790496826
388,2,0.0,0,0.4073054790496826,0.4073058068752289
389,5,0.0,0,0.4073058068752289,0.4073058068752289
390,5,0.0,0,0.4073058068752289,0.407304584980011
391,3,0.0,0,0.407304584980011,0.40730488300323486
392,2,0.0,0,0.40730488300323486,0.40730518102645874
393,3,0.0,0,0.40730518102645874,0.40730610489845276
394,3,0.0,0,0.40730610489845276,0.4073054790496826
395,0,0.0,0,0.4073054790496826,0.40730395913124084
396,5,0.0,0,0.40730395913124084,0.4073042571544647
397,5,0.0,0,0.4073042571544647,0.407304584980011
398,3,0.0,0,0.407304584980011,0.40727269649505615
399,2,0.0,0,0.40727269649505615,0.4072732925415039
400,0,0.0,0,0.4072732925415039,0.40727299451828003
401,1,0.0,0,0.40727299451828003,0.40727269649505615
402,5,0.0,0,0.40727269649505615,0.40730610489845276
403,5,0.0,0,0.40730610489845276,0.40723931789398193
404,1,0.0,0,0.40723931789398193,0.40713268518447876
405,0,0.0,0,0.40713268518447876,0.4070340394973755
406,4,0.0,0,0.4070340394973755,0.40701746940612793
407,1,0.0,0,0.40701746940612793,0.40708428621292114
408,3,0.0,0,0.40708428621292114,0.40719181299209595
409,3,0.0,0,0.40719181299209595,0.4072074592113495
410,1,0.0,0,0.4072074592113495,0.4071250259876251
411,2,0.0,0,0.4071250259876251,0.40710848569869995
412,4,0.0,0,0.40710848569869995,0.4071078598499298
413,0,0.0,0,0.4071078598499298,0.40719059109687805
414,1,-1.0,0,0.40719059109687805,0.4072490930557251
415,2,0.0,0,0.4072490930557251,0.4072249233722687
416,3,0.0,0,0.4072249233722687,0.4071829617023468
417,5,0.0,0,0.4071829617023468,0.4071422219276428
418,1,0.0,0,0.4071422219276428,0.40714097023010254
419,1,0.0,0,0.40714097023010254,0.4070753753185272
420,1,0.0,0,0.4070753753185272,0.40699267387390137
421,4,0.0,0,0.40699267387390137,0.4069761335849762
422,1,0.0,0,0.4069761335849762,0.4069773554801941
423,3,0.0,0,0.4069773554801941,0.40704354643821716
424,4,0.0,0,0.40704354643821716,0.40712684392929077
425,0,0.0,0,0.40712684392929077,0.4071170687675476
426,3,0.0,0,0.4071170687675476,0.4070416986942291
427,1,0.0,0,0.4070416986942291,0.40690872073173523
428,1,0.0,0,0.40690872073173523,0.4067598283290863
429,1,0.0,0,0.4067598283290863,0.4066373109817505
430,1,0.0,0,0.4066373109817505,0.40673747658729553
431,2,0.0,0,0.40673747658729553,0.4069105386734009
432,3,0.0,0,0.4069105386734009,0.4070996046066284
433,1,0.0,0,0.4070996046066284,0.40729016065597534
434,3,0.0,0,0.40729016065597534,0.4073054790496826
435,0,0.0,0,0.4073054790496826,0.40730640292167664
436,2,0.0,0,0.40730640292167664,0.40730640292167664
437,2,0.0,0,0.40730640292167664,0.40730518102645874
438,3,0.0,0,0.40730518102645874,0.407304584980011
439,1,0.0,0,0.407304584980011,0.40730488300323486
440,1,0.0,0,0.40730488300323486,0.40730488300323486
441,3,0.0,0,0.40730488300323486,0.407304584980011
442,2,0.0,0,0.407304584980011,0.4073054790496826
443,3,0.0,0,0.4073054790496826,0.40730366110801697
444,0,0.0,0,0.40730366110801697,0.40730518102645874
445,0,0.0,0,0.40730518102645874,0.4072892367839813
446,5,0.0,0,0.4072892367839813,0.4072396159172058
447,3,0.0,0,0.4072396159172058,0.4071568548679352
448,2,0.0,0,0.4071568548679352,0.4071069657802582
449,1,-1.0,0,0.4071069657802582,0.40708214044570923
450,5,0.0,0,0.40708214044570923,0.40699878334999084
451,1,0.0,0,0.40699878334999084,0.4068498909473419
452,4,0.0,0,0.4068498909473419,0.4067092537879944
453,5,0.0,0,0.4067092537879944,0.406561017036438
454,1,0.0,0,0.406561017036438,0.4064371883869171
455,4,0.0,0,0.4064371883869171,0.4064798355102539
456,5,0.0,0,0.4064798355102539,0.4064798355102539
457,0,0.0,0,0.4064798355102539,0.4064129889011383
458,4,0.0,0,0.4064129889011383,0.4064798355102539
459,1,0.0,0,0.4064798355102539,0.40649574995040894
460,4,0.0,0,0.40649574995040894,0.4065110385417938
461,0,0.0,0,0.4065110385417938,0.4065943956375122
462,4,0.0,0,0.4065943956375122,0.4066103398799896
463,0,0.0,0,0.4066103398799896,0.4066103398799896
464,4,0.0,0,0.4066103398799896,0.4066103398799896
465,4,0.0,0,0.4066103398799896,0.40678340196609497
466,0,0.0,0,0.40678340196609497,0.40695711970329285
467,2,0.0,0,0.40695711970329285,0.4071308374404907
468,2,0.0,0,0.4071308374404907,0.4073054790496826
469,4,0.0,0,0.4073054790496826,0.4072546362876892
470,1,0.0,0,0.4072546362876892,0.40718814730644226
471,0,0.0,0,0.40718814730644226,0.4071042239665985
472,2,0.0,0,0.4071042239665985,0.4070208668708801
473,1,0.0,0,0.4070208668708801,0.4069877862930298
474,5,0.0,0,0.4069877862930298,0.4069715440273285
475,5,0.0,0,0.4069715440273285,0.40705546736717224
476,2,0.0,0,0.40705546736717224,0.40712136030197144
477,1,0.0,0,0.40712136030197144,0.4071394205093384
478,2,0.0,0,0.4071394205093384,0.40713822841644287
479,3,0.0,0,0.40713822841644287,0.40705516934394836
480,4,0.0,0,0.40705516934394836,0.4069884121417999
481,2,0.0,0,0.4069884121417999,0.4069712460041046
482,1,0.0,0,0.4069712460041046,0.4069712460041046
483,2,0.0,0,0.4069712460041046,0.4069715440273285
484,2,-1.0,0,0.4069715440273285,0.4069227874279022
485,4,0.0,0,0.4069227874279022,0.4068070352077484
486,0,0.0,0,0.4068070352077484,0.40664127469062805
487,1,0.0,0,0.40664127469062805,0.40646693110466003
488,2,0.0,0,0.40646693110466003,0.40634259581565857
489,2,0.0,0,0.40634259581565857,0.406284362077713
490,3,0.0,0,0.406284362077713,0.40627697110176086
491,2,0.0,0,0.40627697110176086,0.40627697110176086
492,0,0.0,0,0.40627697110176086,0.40627697110176086
493,0,0.0,0,0.40627697110176086,0.40627697110176086
494,1,0.0,0,0.40627697110176086,0.40627697110176086
495,1,0.0,0,0.40627697110176086,0.40627697110176086
496,3,0.0,0,0.40627697110176086,0.40627697110176086
497,5,0.0,0,0.40627697110176086,0.40636035799980164
498,2,0.0,0,0.40636035799980164,0.4064265191555023
